id,name,n_samples,n_features,rows_removed,cols_removed,fold,model,r2,mse,mae,fit_duration,predict_duration,max_depth,df_setting,alpha
pmlb_631,fri_c1_500_5,500,5,0,0,2,CPILOT - default df - max_depth = None,0.9386726088920903,0.06026443143340976,0.1532822923363894,0.028909921646118164,0.00014901161193847656,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_631,fri_c1_500_5,500,5,0,0,2,CPILOT - df alpha = 0.5 - max_depth = 6,0.9017443907364157,0.09655258964129447,0.17644001746121205,0.03672003746032715,6.794929504394531e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_631,fri_c1_500_5,500,5,0,0,2,CPILOT - df alpha = 0.5 - max_depth = 20,0.9025954660162218,0.0957162656608026,0.1636443002230991,0.0366060733795166,8.106231689453125e-05,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_631,fri_c1_500_5,500,5,0,0,2,CPILOT - df alpha = 0.5 - max_depth = None,0.9025954660162218,0.0957162656608026,0.1636443002230991,0.03372621536254883,7.200241088867188e-05,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_631,fri_c1_500_5,500,5,0,0,3,CART - max_depth = 6,0.7947128509627973,0.23163137911000348,0.3147864377658282,0.0008828639984130859,0.00021982192993164062,6.0,,
pmlb_631,fri_c1_500_5,500,5,0,0,3,CART - max_depth = 20,0.7768823480359366,0.2517500470468124,0.3112570643424988,0.0010228157043457031,0.00021314620971679688,20.0,,
pmlb_631,fri_c1_500_5,500,5,0,0,3,CART - max_depth = None,0.8048679194541085,0.22017312402374528,0.29542970657348633,0.0012040138244628906,0.0002181529998779297,,,
pmlb_631,fri_c1_500_5,500,5,0,0,3,CPILOT - df alpha = 0.01 - max_depth = 6,0.8440803082434044,0.17592866090922157,0.19282178832913688,0.02444911003112793,6.890296936035156e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_631,fri_c1_500_5,500,5,0,0,3,CPILOT - df alpha = 0.01 - max_depth = 20,0.8360065629707027,0.18503849930324517,0.21096882633970984,0.03720378875732422,9.918212890625e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_631,fri_c1_500_5,500,5,0,0,3,CPILOT - df alpha = 0.01 - max_depth = None,0.8360065629707027,0.18503849930324517,0.21096882633970984,0.03898477554321289,0.00010514259338378906,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_631,fri_c1_500_5,500,5,0,0,3,CPILOT - default df - max_depth = 6,0.926183311721342,0.0832894868846378,0.12891626332496126,0.029655933380126953,6.103515625e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_631,fri_c1_500_5,500,5,0,0,3,CPILOT - default df - max_depth = 20,0.926183311721342,0.0832894868846378,0.12891626332496126,0.028169870376586914,5.7220458984375e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_631,fri_c1_500_5,500,5,0,0,3,CPILOT - default df - max_depth = None,0.926183311721342,0.0832894868846378,0.12891626332496126,0.03869891166687012,5.91278076171875e-05,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_631,fri_c1_500_5,500,5,0,0,3,CPILOT - df alpha = 0.5 - max_depth = 6,0.9067892054757797,0.10517241329934207,0.17532676485052776,0.03165888786315918,6.508827209472656e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_631,fri_c1_500_5,500,5,0,0,3,CPILOT - df alpha = 0.5 - max_depth = 20,0.9032061848325466,0.10921523827335587,0.19137675137770505,0.04078221321105957,6.67572021484375e-05,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_631,fri_c1_500_5,500,5,0,0,3,CPILOT - df alpha = 0.5 - max_depth = None,0.9032061848325466,0.10921523827335587,0.19137675137770505,0.03718280792236328,6.580352783203125e-05,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_631,fri_c1_500_5,500,5,0,0,4,CART - max_depth = 6,0.718634039126893,0.25692676030273587,0.2860233885391305,0.0009169578552246094,0.0002319812774658203,6.0,,
pmlb_631,fri_c1_500_5,500,5,0,0,4,CART - max_depth = 20,0.7408359218049227,0.2366533136804553,0.2520265299826859,0.0013730525970458984,0.00030303001403808594,20.0,,
pmlb_631,fri_c1_500_5,500,5,0,0,4,CART - max_depth = None,0.7565254167726254,0.22232659448411338,0.2654475271701813,0.0010128021240234375,0.0002181529998779297,,,
pmlb_631,fri_c1_500_5,500,5,0,0,4,CPILOT - df alpha = 0.01 - max_depth = 6,0.7906291388873103,0.1911850917593314,0.20949541174685438,0.02023792266845703,6.318092346191406e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_631,fri_c1_500_5,500,5,0,0,4,CPILOT - df alpha = 0.01 - max_depth = 20,0.7986200257855607,0.18388828628811474,0.2375271040658481,0.034642934799194336,0.00013637542724609375,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_631,fri_c1_500_5,500,5,0,0,4,CPILOT - df alpha = 0.01 - max_depth = None,0.7986200257855607,0.18388828628811474,0.2375271040658481,0.034674882888793945,0.00011014938354492188,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_631,fri_c1_500_5,500,5,0,0,4,CPILOT - default df - max_depth = 6,0.9321813786605154,0.06192795537485069,0.14988739754331393,0.028712034225463867,5.1021575927734375e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_631,fri_c1_500_5,500,5,0,0,4,CPILOT - default df - max_depth = 20,0.9321813786605154,0.06192795537485069,0.14988739754331393,0.027513742446899414,6.103515625e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_631,fri_c1_500_5,500,5,0,0,4,CPILOT - default df - max_depth = None,0.9321813786605154,0.06192795537485069,0.14988739754331393,0.029259204864501953,5.2928924560546875e-05,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_631,fri_c1_500_5,500,5,0,0,4,CPILOT - df alpha = 0.5 - max_depth = 6,0.942940147469316,0.052103683788075957,0.1615833959620578,0.027911901473999023,5.602836608886719e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_631,fri_c1_500_5,500,5,0,0,4,CPILOT - df alpha = 0.5 - max_depth = 20,0.9443953757798577,0.050774855332181346,0.1720861688463195,0.032396793365478516,6.008148193359375e-05,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_631,fri_c1_500_5,500,5,0,0,4,CPILOT - df alpha = 0.5 - max_depth = None,0.9443953757798577,0.050774855332181346,0.1720861688463195,0.031880855560302734,7.033348083496094e-05,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_631,fri_c1_500_5,500,5,0,0,5,CART - max_depth = 6,0.7101961054412024,0.2753416337349953,0.31009176321051724,0.0008561611175537109,0.0002219676971435547,6.0,,
pmlb_631,fri_c1_500_5,500,5,0,0,5,CART - max_depth = 20,0.7443243968493884,0.24291646730574482,0.33906602859497076,0.0010690689086914062,0.00021076202392578125,20.0,,
pmlb_631,fri_c1_500_5,500,5,0,0,5,CART - max_depth = None,0.7590149852745006,0.22895899229093575,0.36053767241537565,0.0010139942169189453,0.00022721290588378906,,,
pmlb_631,fri_c1_500_5,500,5,0,0,5,CPILOT - df alpha = 0.01 - max_depth = 6,0.8517044394662682,0.14089507656606157,0.14915948234969728,0.023277759552001953,5.221366882324219e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_631,fri_c1_500_5,500,5,0,0,5,CPILOT - df alpha = 0.01 - max_depth = 20,0.8398357279878029,0.15217149648369274,0.15031645244617736,0.032240867614746094,7.891654968261719e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_631,fri_c1_500_5,500,5,0,0,5,CPILOT - df alpha = 0.01 - max_depth = None,0.8398357279878029,0.15217149648369274,0.15031645244617736,0.03188514709472656,8.797645568847656e-05,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_631,fri_c1_500_5,500,5,0,0,5,CPILOT - default df - max_depth = 6,0.9283848828501948,0.06804126420098801,0.1290932903671484,0.025261878967285156,4.8160552978515625e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_631,fri_c1_500_5,500,5,0,0,5,CPILOT - default df - max_depth = 20,0.9283848828501948,0.06804126420098801,0.1290932903671484,0.024826765060424805,4.291534423828125e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_631,fri_c1_500_5,500,5,0,0,5,CPILOT - default df - max_depth = None,0.9283848828501948,0.06804126420098801,0.1290932903671484,0.025121212005615234,4.696846008300781e-05,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_631,fri_c1_500_5,500,5,0,0,5,CPILOT - df alpha = 0.5 - max_depth = 6,0.933483736135788,0.06319686210636606,0.13936710845327682,0.028684139251708984,5.1021575927734375e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_631,fri_c1_500_5,500,5,0,0,5,CPILOT - df alpha = 0.5 - max_depth = 20,0.9323731078239278,0.06425206605497229,0.13933035833071783,0.03291201591491699,5.507469177246094e-05,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_631,fri_c1_500_5,500,5,0,0,5,CPILOT - df alpha = 0.5 - max_depth = None,0.9323731078239278,0.06425206605497229,0.13933035833071783,0.030278921127319336,5.507469177246094e-05,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,1,CART - max_depth = 6,0.7657636179072903,4168149.762858225,1171.872549019608,0.0006499290466308594,0.00023412704467773438,6.0,,
pmlb_195,195,159,15,0,0,1,CART - max_depth = 20,0.64955474545844,6236043.65625,1043.5,0.000705718994140625,0.00025010108947753906,20.0,,
pmlb_195,195,159,15,0,0,1,CART - max_depth = None,0.641082243874937,6386808.6875,929.5,0.0006711483001708984,0.00022482872009277344,,,
pmlb_195,195,159,15,0,0,1,CPILOT - df alpha = 0.01 - max_depth = 6,0.7881952020935592,3768988.0208982374,1307.2536078972576,0.009180068969726562,3.910064697265625e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,1,CPILOT - df alpha = 0.01 - max_depth = 20,0.7458056813258984,4523293.860823086,1394.3679599283137,0.015446186065673828,4.76837158203125e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,1,CPILOT - df alpha = 0.01 - max_depth = None,0.7458056813258984,4523293.860823086,1394.3679599283137,0.015881061553955078,5.2928924560546875e-05,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,1,CPILOT - default df - max_depth = 6,0.5872201985159167,7345263.858231768,1270.1150926227092,0.003751039505004883,1.0013580322265625e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,1,CPILOT - default df - max_depth = 20,0.5872201985159167,7345263.858231768,1270.1150926227092,0.003765106201171875,1.3113021850585938e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,1,CPILOT - default df - max_depth = None,0.5872201985159167,7345263.858231768,1270.1150926227092,0.0036919116973876953,1.2159347534179688e-05,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,1,CPILOT - df alpha = 0.5 - max_depth = 6,0.5608150726937596,7815133.303578237,1159.8051896075285,0.0059947967529296875,1.9073486328125e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,1,CPILOT - df alpha = 0.5 - max_depth = 20,0.5608150726937596,7815133.303578237,1159.8051896075285,0.005713939666748047,1.6927719116210938e-05,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,1,CPILOT - df alpha = 0.5 - max_depth = None,0.5608150726937596,7815133.303578237,1159.8051896075285,0.005703926086425781,1.4066696166992188e-05,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,2,CART - max_depth = 6,0.8737724100591925,5377104.68233128,893.0055555555555,0.0007109642028808594,0.0002932548522949219,6.0,,
pmlb_195,195,159,15,0,0,2,CART - max_depth = 20,0.9163940443046799,3561487.4375,931.5,0.0007312297821044922,0.00024080276489257812,20.0,,
pmlb_195,195,159,15,0,0,2,CART - max_depth = None,0.9211058171385971,3360773.03125,981.5,0.0006949901580810547,0.00023484230041503906,,,
pmlb_195,195,159,15,0,0,2,CPILOT - df alpha = 0.01 - max_depth = 6,0.9231750489815502,3272626.8800259307,775.4511428756969,0.014575719833374023,5.1975250244140625e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,2,CPILOT - df alpha = 0.01 - max_depth = 20,0.9248429588036238,3201576.4407504634,734.0647567145761,0.015926837921142578,6.4849853515625e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,2,CPILOT - df alpha = 0.01 - max_depth = None,0.9248429588036238,3201576.4407504634,734.0647567145761,0.015744686126708984,6.127357482910156e-05,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,2,CPILOT - default df - max_depth = 6,0.9135211410413717,3683868.7773977453,1251.4658825511256,0.007323026657104492,2.9087066650390625e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,2,CPILOT - default df - max_depth = 20,0.9135211410413717,3683868.7773977453,1251.4658825511256,0.007597208023071289,2.384185791015625e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,2,CPILOT - default df - max_depth = None,0.9135211410413717,3683868.7773977453,1251.4658825511256,0.007519960403442383,1.52587890625e-05,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,2,CPILOT - df alpha = 0.5 - max_depth = 6,0.8445563248044233,6621665.787367651,1209.689696916554,0.006999969482421875,2.5033950805664062e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,2,CPILOT - df alpha = 0.5 - max_depth = 20,0.8477358042331691,6486224.765862746,1090.058899374421,0.008210897445678711,1.52587890625e-05,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,2,CPILOT - df alpha = 0.5 - max_depth = None,0.8477358042331691,6486224.765862746,1090.058899374421,0.008364200592041016,1.5735626220703125e-05,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,3,CART - max_depth = 6,0.8597897386782194,5221659.589549635,1069.5749999999998,0.0006511211395263672,0.0002238750457763672,6.0,,
pmlb_195,195,159,15,0,0,3,CART - max_depth = 20,0.8487866825585052,5631431.40625,1100.0,0.0006592273712158203,0.00021791458129882812,20.0,,
pmlb_195,195,159,15,0,0,3,CART - max_depth = None,0.8517305608080419,5521796.5625,1100.0,0.0006539821624755859,0.00026297569274902344,,,
pmlb_195,195,159,15,0,0,3,CPILOT - df alpha = 0.01 - max_depth = 6,0.874496886192637,4673941.347463668,878.3545002838136,0.010286092758178711,2.09808349609375e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,3,CPILOT - df alpha = 0.01 - max_depth = 20,0.875942427855982,4620107.010252245,809.633089199483,0.01086115837097168,1.8835067749023438e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,3,CPILOT - df alpha = 0.01 - max_depth = None,0.875942427855982,4620107.010252245,809.633089199483,0.010985136032104492,2.5987625122070312e-05,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,3,CPILOT - default df - max_depth = 6,0.8829112763232021,4360575.688621896,922.3010435293868,0.0048258304595947266,1.2159347534179688e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,3,CPILOT - default df - max_depth = 20,0.8829112763232021,4360575.688621896,922.3010435293868,0.004730939865112305,1.1920928955078125e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,3,CPILOT - default df - max_depth = None,0.8829112763232021,4360575.688621896,922.3010435293868,0.004598140716552734,1.5020370483398438e-05,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,3,CPILOT - df alpha = 0.5 - max_depth = 6,0.9228576672585398,2872906.7168288697,854.1357080930379,0.005378007888793945,1.0013580322265625e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,3,CPILOT - df alpha = 0.5 - max_depth = 20,0.9228576672585398,2872906.7168288697,854.1357080930379,0.005460023880004883,1.4066696166992188e-05,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,3,CPILOT - df alpha = 0.5 - max_depth = None,0.9228576672585398,2872906.7168288697,854.1357080930379,0.0054590702056884766,1.5020370483398438e-05,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,4,CART - max_depth = 6,0.6337163240975036,12571457.14576476,1021.945652173913,0.0006539821624755859,0.00025010108947753906,6.0,,
pmlb_195,195,159,15,0,0,4,CART - max_depth = 20,0.5867129998750269,14184688.40625,1146.5,0.0006580352783203125,0.00021910667419433594,20.0,,
pmlb_195,195,159,15,0,0,4,CART - max_depth = None,0.6446249948124484,12197053.65625,985.0,0.0006499290466308594,0.0002231597900390625,,,
pmlb_195,195,159,15,0,0,4,CPILOT - df alpha = 0.01 - max_depth = 6,0.6940041186770357,10502281.051302364,832.9633817249687,0.008646249771118164,1.8835067749023438e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,4,CPILOT - df alpha = 0.01 - max_depth = 20,0.6951797078072771,10461932.902192408,832.9633817249687,0.012050867080688477,2.7894973754882812e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,4,CPILOT - df alpha = 0.01 - max_depth = None,0.6951797078072771,10461932.902192408,832.9633817249687,0.011664867401123047,2.09808349609375e-05,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,4,CPILOT - default df - max_depth = 6,0.6342253169825108,12553987.674253091,1023.5825598422357,0.004084110260009766,1.3828277587890625e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,4,CPILOT - default df - max_depth = 20,0.6342253169825108,12553987.674253091,1023.5825598422357,0.004069089889526367,1.4066696166992188e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,4,CPILOT - default df - max_depth = None,0.6342253169825108,12553987.674253091,1023.5825598422357,0.0040280818939208984,1.2874603271484375e-05,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,4,CPILOT - df alpha = 0.5 - max_depth = 6,0.649334813184369,12035404.956834039,1065.2913824075536,0.005799055099487305,1.71661376953125e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,4,CPILOT - df alpha = 0.5 - max_depth = 20,0.649334813184369,12035404.956834039,1065.2913824075536,0.005769014358520508,1.0967254638671875e-05,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,4,CPILOT - df alpha = 0.5 - max_depth = None,0.649334813184369,12035404.956834039,1065.2913824075536,0.0056879520416259766,1.0967254638671875e-05,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,5,CART - max_depth = 6,0.8471675193832106,5900144.544816405,633.2857142857138,0.0006451606750488281,0.00024819374084472656,6.0,,
pmlb_195,195,159,15,0,0,5,CART - max_depth = 20,0.7646887210959337,9084263.717741935,896.0,0.0006489753723144531,0.000240325927734375,20.0,,
pmlb_195,195,159,15,0,0,5,CART - max_depth = None,0.8169360531100126,7067239.524193549,800.0,0.000682830810546875,0.00023794174194335938,,,
pmlb_195,195,159,15,0,0,5,CPILOT - df alpha = 0.01 - max_depth = 6,0.8443005391999207,6010825.189534515,1126.4899912162618,0.012300968170166016,3.600120544433594e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,5,CPILOT - df alpha = 0.01 - max_depth = 20,0.8446513241810447,5997283.028310474,1038.2609756329102,0.014276981353759766,3.0040740966796875e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,5,CPILOT - df alpha = 0.01 - max_depth = None,0.8446513241810447,5997283.028310474,1038.2609756329102,0.014446020126342773,3.695487976074219e-05,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_195,195,159,15,0,0,5,CPILOT - default df - max_depth = 6,0.848728246789513,5839892.187103714,694.9657764759177,0.004601240158081055,1.1920928955078125e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,5,CPILOT - default df - max_depth = 20,0.848728246789513,5839892.187103714,694.9657764759177,0.004564046859741211,1.2874603271484375e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,5,CPILOT - default df - max_depth = None,0.848728246789513,5839892.187103714,694.9657764759177,0.004455089569091797,1.1920928955078125e-05,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_195,195,159,15,0,0,5,CPILOT - df alpha = 0.5 - max_depth = 6,0.8866176690803811,4377159.479151106,957.3529036114269,0.0056760311126708984,1.4066696166992188e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,5,CPILOT - df alpha = 0.5 - max_depth = 20,0.8866176690803811,4377159.479151106,957.3529036114269,0.005789995193481445,1.71661376953125e-05,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_195,195,159,15,0,0,5,CPILOT - df alpha = 0.5 - max_depth = None,0.8866176690803811,4377159.479151106,957.3529036114269,0.005813121795654297,1.5974044799804688e-05,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
